image_path,label,labels_encoded,split
Glaucoma/Glaucoma191.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR970.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma892.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR552.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma717.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR12.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy332.jpg,Healthy,4,train
Diabetic Retinopathy/DR867.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1074.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1375.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy998.jpg,Healthy,4,train
Diabetic Retinopathy/DR1339.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia9.jpg,Myopia,6,train
Diabetic Retinopathy/DR792.jpg,Diabetic Retinopathy,1,train
Retinitis Pigmentosa/Retinitis Pigmentosa103.jpg,Retinitis Pigmentosa,8,train
Diabetic Retinopathy/DR769.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR454.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR132.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy184.jpg,Healthy,4,train
Myopia/Myopia105.jpg,Myopia,6,train
Retinal Detachment/Retinal Detachment41.jpg,Retinal Detachment,7,train
Healthy/Healthy50.jpg,Healthy,4,train
Myopia/Myopia102.jpg,Myopia,6,train
Glaucoma/Glaucoma1259.jpg,Glaucoma,3,train
Glaucoma/Glaucoma240.jpg,Glaucoma,3,train
Healthy/Healthy16.jpg,Healthy,4,train
Retinal Detachment/Retinal Detachment66.jpg,Retinal Detachment,7,train
Disc Edema/Disc Edema124.jpg,Disc Edema,2,train
Glaucoma/Glaucoma642.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR708.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR822.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy212.jpg,Healthy,4,train
Healthy/Healthy133.jpg,Healthy,4,train
Diabetic Retinopathy/DR167.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma795.jpg,Glaucoma,3,train
Glaucoma/Glaucoma330.jpg,Glaucoma,3,train
Myopia/Myopia386.jpg,Myopia,6,train
Glaucoma/Glaucoma760.jpg,Glaucoma,3,train
Healthy/Healthy811.jpg,Healthy,4,train
Glaucoma/Glaucoma455.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1179.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma495.jpg,Glaucoma,3,train
Healthy/Healthy379.jpg,Healthy,4,train
Macular Scar/Macular Scar344.jpg,Macular Scar,5,train
Glaucoma/Glaucoma911.jpg,Glaucoma,3,train
Healthy/Healthy954.jpg,Healthy,4,train
Diabetic Retinopathy/DR52.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR251.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy532.jpg,Healthy,4,train
Macular Scar/Macular Scar323.jpg,Macular Scar,5,train
Disc Edema/Disc Edema102.jpg,Disc Edema,2,train
Myopia/Myopia470.jpg,Myopia,6,train
Macular Scar/Macular Scar432.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR1020.jpg,Diabetic Retinopathy,1,train
Disc Edema/Disc Edema31.jpg,Disc Edema,2,train
Glaucoma/Glaucoma786.jpg,Glaucoma,3,train
Glaucoma/Glaucoma661.jpg,Glaucoma,3,train
Healthy/Healthy875.jpg,Healthy,4,train
Disc Edema/Disc Edema82.jpg,Disc Edema,2,train
Healthy/Healthy236.jpg,Healthy,4,train
Diabetic Retinopathy/DR172.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy893.jpg,Healthy,4,train
Glaucoma/Glaucoma1193.jpg,Glaucoma,3,train
Glaucoma/Glaucoma1308.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR411.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1160.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR274.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR339.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR373.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy531.jpg,Healthy,4,train
Diabetic Retinopathy/DR815.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma328.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1259.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy572.jpg,Healthy,4,train
Macular Scar/Macular Scar405.jpg,Macular Scar,5,train
Glaucoma/Glaucoma420.jpg,Glaucoma,3,train
Healthy/Healthy518.jpg,Healthy,4,train
Healthy/Healthy146.jpg,Healthy,4,train
Healthy/Healthy28.jpg,Healthy,4,train
Retinal Detachment/Retinal Detachment110.jpg,Retinal Detachment,7,train
Healthy/Healthy728.jpg,Healthy,4,train
Myopia/Myopia10.jpg,Myopia,6,train
Diabetic Retinopathy/DR595.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1135.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR871.jpg,Diabetic Retinopathy,1,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR19.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Diabetic Retinopathy/DR1114.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma689.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1119.jpg,Diabetic Retinopathy,1,train
Retinitis Pigmentosa/Retinitis Pigmentosa57.jpg,Retinitis Pigmentosa,8,train
Diabetic Retinopathy/DR1076.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar137.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR1000.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma881.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1504.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy743.jpg,Healthy,4,train
Diabetic Retinopathy/DR252.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy1004.jpg,Healthy,4,train
Healthy/Healthy463.jpg,Healthy,4,train
Healthy/Healthy455.jpg,Healthy,4,train
Glaucoma/Glaucoma1114.jpg,Glaucoma,3,train
Glaucoma/Glaucoma535.jpg,Glaucoma,3,train
Glaucoma/Glaucoma1034.jpg,Glaucoma,3,train
Glaucoma/Glaucoma570.jpg,Glaucoma,3,train
Glaucoma/Glaucoma1162.jpg,Glaucoma,3,train
Glaucoma/Glaucoma914.jpg,Glaucoma,3,train
Macular Scar/Macular Scar266.jpg,Macular Scar,5,train
Myopia/Myopia86.jpg,Myopia,6,train
Healthy/Healthy648.jpg,Healthy,4,train
Glaucoma/Glaucoma452.jpg,Glaucoma,3,train
Myopia/Myopia44.jpg,Myopia,6,train
Macular Scar/Macular Scar98.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR590.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia254.jpg,Myopia,6,train
Macular Scar/Macular Scar247.jpg,Macular Scar,5,train
Glaucoma/Glaucoma1318.jpg,Glaucoma,3,train
Retinitis Pigmentosa/Retinitis Pigmentosa24.jpg,Retinitis Pigmentosa,8,train
Glaucoma/Glaucoma842.jpg,Glaucoma,3,train
Glaucoma/Glaucoma610.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR208.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1286.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia459.jpg,Myopia,6,train
Diabetic Retinopathy/DR259.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma136.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1196.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy671.jpg,Healthy,4,train
Glaucoma/Glaucoma950.jpg,Glaucoma,3,train
Healthy/Healthy697.jpg,Healthy,4,train
Glaucoma/Glaucoma965.jpg,Glaucoma,3,train
Healthy/Healthy94.jpg,Healthy,4,train
Glaucoma/Glaucoma87.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR748.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1393.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma470.jpg,Glaucoma,3,train
Glaucoma/Glaucoma636.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1435.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy299.jpg,Healthy,4,train
Glaucoma/Glaucoma1234.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1409.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy973.jpg,Healthy,4,train
Myopia/Myopia64.jpg,Myopia,6,train
Macular Scar/Macular Scar311.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR706.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar350.jpg,Macular Scar,5,train
Glaucoma/Glaucoma70.jpg,Glaucoma,3,train
Healthy/Healthy989.jpg,Healthy,4,train
Glaucoma/Glaucoma1013.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR992.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy507.jpg,Healthy,4,train
Healthy/Healthy920.jpg,Healthy,4,train
Diabetic Retinopathy/DR1243.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy452.jpg,Healthy,4,train
Glaucoma/Glaucoma185.jpg,Glaucoma,3,train
Myopia/Myopia120.jpg,Myopia,6,train
Diabetic Retinopathy/DR312.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR667.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma445.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR699.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma890.jpg,Glaucoma,3,train
Healthy/Healthy909.jpg,Healthy,4,train
Diabetic Retinopathy/DR199.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia438.jpg,Myopia,6,train
Diabetic Retinopathy/DR1095.jpg,Diabetic Retinopathy,1,train
Retinitis Pigmentosa/Retinitis Pigmentosa13.jpg,Retinitis Pigmentosa,8,train
Glaucoma/Glaucoma434.jpg,Glaucoma,3,train
Healthy/Healthy17.jpg,Healthy,4,train
Diabetic Retinopathy/DR1381.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1046.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR410.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy536.jpg,Healthy,4,train
Glaucoma/Glaucoma286.jpg,Glaucoma,3,train
Myopia/Myopia190.jpg,Myopia,6,train
Retinitis Pigmentosa/Retinitis Pigmentosa51.jpg,Retinitis Pigmentosa,8,train
Glaucoma/Glaucoma261.jpg,Glaucoma,3,train
Healthy/Healthy288.jpg,Healthy,4,train
Healthy/Healthy669.jpg,Healthy,4,train
Healthy/Healthy930.jpg,Healthy,4,train
Diabetic Retinopathy/DR969.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy297.jpg,Healthy,4,train
Healthy/Healthy527.jpg,Healthy,4,train
Glaucoma/Glaucoma1256.jpg,Glaucoma,3,train
Macular Scar/Macular Scar70.jpg,Macular Scar,5,train
Macular Scar/Macular Scar358.jpg,Macular Scar,5,train
Glaucoma/Glaucoma1309.jpg,Glaucoma,3,train
Healthy/Healthy170.jpg,Healthy,4,train
Diabetic Retinopathy/DR669.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR719.jpg,Diabetic Retinopathy,1,train
Retinal Detachment/Retinal Detachment98.jpg,Retinal Detachment,7,train
Diabetic Retinopathy/DR659.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma752.jpg,Glaucoma,3,train
Healthy/Healthy465.jpg,Healthy,4,train
Healthy/Healthy356.jpg,Healthy,4,train
Healthy/Healthy720.jpg,Healthy,4,train
Retinitis Pigmentosa/Retinitis Pigmentosa66.jpg,Retinitis Pigmentosa,8,train
Glaucoma/Glaucoma998.jpg,Glaucoma,3,train
Healthy/Healthy540.jpg,Healthy,4,train
Diabetic Retinopathy/DR1173.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR80.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1089.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy385.jpg,Healthy,4,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR29.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Healthy/Healthy546.jpg,Healthy,4,train
Healthy/Healthy778.jpg,Healthy,4,train
Glaucoma/Glaucoma49.jpg,Glaucoma,3,train
Healthy/Healthy325.jpg,Healthy,4,train
Diabetic Retinopathy/DR801.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar298.jpg,Macular Scar,5,train
Myopia/Myopia147.jpg,Myopia,6,train
Diabetic Retinopathy/DR922.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma204.jpg,Glaucoma,3,train
Healthy/Healthy824.jpg,Healthy,4,train
Diabetic Retinopathy/DR598.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy271.jpg,Healthy,4,train
Macular Scar/Macular Scar295.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR1028.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR644.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar24.jpg,Macular Scar,5,train
Myopia/Myopia173.jpg,Myopia,6,train
Diabetic Retinopathy/DR597.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma669.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR636.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia95.jpg,Myopia,6,train
Diabetic Retinopathy/DR396.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1177.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma456.jpg,Glaucoma,3,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR82.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR31.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Diabetic Retinopathy/DR1450.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy378.jpg,Healthy,4,train
Diabetic Retinopathy/DR258.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar210.jpg,Macular Scar,5,train
Glaucoma/Glaucoma631.jpg,Glaucoma,3,train
Healthy/Healthy571.jpg,Healthy,4,train
Retinal Detachment/Retinal Detachment80.jpg,Retinal Detachment,7,train
Glaucoma/Glaucoma1261.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1209.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1073.jpg,Glaucoma,3,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR45.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Diabetic Retinopathy/DR1276.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia295.jpg,Myopia,6,train
Healthy/Healthy327.jpg,Healthy,4,train
Diabetic Retinopathy/DR771.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar216.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR1205.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR589.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1414.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia427.jpg,Myopia,6,train
Diabetic Retinopathy/DR59.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1235.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma787.jpg,Glaucoma,3,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR5.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Retinitis Pigmentosa/Retinitis Pigmentosa133.jpg,Retinitis Pigmentosa,8,train
Diabetic Retinopathy/DR633.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR159.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR394.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma915.jpg,Glaucoma,3,train
Glaucoma/Glaucoma466.jpg,Glaucoma,3,train
Healthy/Healthy160.jpg,Healthy,4,train
Glaucoma/Glaucoma1104.jpg,Glaucoma,3,train
Myopia/Myopia113.jpg,Myopia,6,train
Macular Scar/Macular Scar227.jpg,Macular Scar,5,train
Glaucoma/Glaucoma1105.jpg,Glaucoma,3,train
Glaucoma/Glaucoma362.jpg,Glaucoma,3,train
Glaucoma/Glaucoma968.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1360.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma815.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR593.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia171.jpg,Myopia,6,train
Myopia/Myopia4.jpg,Myopia,6,train
Diabetic Retinopathy/DR1042.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia21.jpg,Myopia,6,train
Healthy/Healthy672.jpg,Healthy,4,train
Glaucoma/Glaucoma1138.jpg,Glaucoma,3,train
Glaucoma/Glaucoma675.jpg,Glaucoma,3,train
Myopia/Myopia222.jpg,Myopia,6,train
Macular Scar/Macular Scar422.jpg,Macular Scar,5,train
Glaucoma/Glaucoma961.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR984.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1482.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma267.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR232.jpg,Diabetic Retinopathy,1,train
Retinitis Pigmentosa/Retinitis Pigmentosa49.jpg,Retinitis Pigmentosa,8,train
Glaucoma/Glaucoma929.jpg,Glaucoma,3,train
Macular Scar/Macular Scar69.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR498.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1235.jpg,Glaucoma,3,train
Macular Scar/Macular Scar59.jpg,Macular Scar,5,train
Glaucoma/Glaucoma1.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1521.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy715.jpg,Healthy,4,train
Myopia/Myopia336.jpg,Myopia,6,train
Healthy/Healthy274.jpg,Healthy,4,train
Diabetic Retinopathy/DR1011.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma924.jpg,Glaucoma,3,train
Glaucoma/Glaucoma211.jpg,Glaucoma,3,train
Glaucoma/Glaucoma605.jpg,Glaucoma,3,train
Glaucoma/Glaucoma592.jpg,Glaucoma,3,train
Retinitis Pigmentosa/Retinitis Pigmentosa21.jpg,Retinitis Pigmentosa,8,train
Glaucoma/Glaucoma729.jpg,Glaucoma,3,train
Myopia/Myopia165.jpg,Myopia,6,train
Glaucoma/Glaucoma63.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR663.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia172.jpg,Myopia,6,train
Glaucoma/Glaucoma274.jpg,Glaucoma,3,train
Healthy/Healthy730.jpg,Healthy,4,train
Myopia/Myopia385.jpg,Myopia,6,train
Diabetic Retinopathy/DR1265.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy445.jpg,Healthy,4,train
Myopia/Myopia54.jpg,Myopia,6,train
Glaucoma/Glaucoma676.jpg,Glaucoma,3,train
Myopia/Myopia119.jpg,Myopia,6,train
Diabetic Retinopathy/DR542.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy513.jpg,Healthy,4,train
Glaucoma/Glaucoma678.jpg,Glaucoma,3,train
Healthy/Healthy590.jpg,Healthy,4,train
Healthy/Healthy342.jpg,Healthy,4,train
Healthy/Healthy439.jpg,Healthy,4,train
Myopia/Myopia340.jpg,Myopia,6,train
Diabetic Retinopathy/DR361.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar315.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR752.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1027.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR596.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1025.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia23.jpg,Myopia,6,train
Diabetic Retinopathy/DR1453.jpg,Diabetic Retinopathy,1,train
Disc Edema/Disc Edema4.jpg,Disc Edema,2,train
Retinal Detachment/Retinal Detachment46.jpg,Retinal Detachment,7,train
Retinal Detachment/Retinal Detachment125.jpg,Retinal Detachment,7,train
Retinitis Pigmentosa/Retinitis Pigmentosa18.jpg,Retinitis Pigmentosa,8,train
Macular Scar/Macular Scar354.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR479.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy90.jpg,Healthy,4,train
Glaucoma/Glaucoma1116.jpg,Glaucoma,3,train
Retinal Detachment/Retinal Detachment5.jpg,Retinal Detachment,7,train
Diabetic Retinopathy/DR309.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR384.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma248.jpg,Glaucoma,3,train
Disc Edema/Disc Edema15.jpg,Disc Edema,2,train
Diabetic Retinopathy/DR545.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR432.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar439.jpg,Macular Scar,5,train
Glaucoma/Glaucoma828.jpg,Glaucoma,3,train
Macular Scar/Macular Scar258.jpg,Macular Scar,5,train
Glaucoma/Glaucoma1074.jpg,Glaucoma,3,train
Glaucoma/Glaucoma1076.jpg,Glaucoma,3,train
Healthy/Healthy241.jpg,Healthy,4,train
Diabetic Retinopathy/DR84.jpg,Diabetic Retinopathy,1,train
Retinitis Pigmentosa/Retinitis Pigmentosa99.jpg,Retinitis Pigmentosa,8,train
Macular Scar/Macular Scar28.jpg,Macular Scar,5,train
Myopia/Myopia371.jpg,Myopia,6,train
Diabetic Retinopathy/DR739.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy839.jpg,Healthy,4,train
Healthy/Healthy128.jpg,Healthy,4,train
Disc Edema/Disc Edema112.jpg,Disc Edema,2,train
Healthy/Healthy207.jpg,Healthy,4,train
Glaucoma/Glaucoma16.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR511.jpg,Diabetic Retinopathy,1,train
Retinal Detachment/Retinal Detachment103.jpg,Retinal Detachment,7,train
Macular Scar/Macular Scar134.jpg,Macular Scar,5,train
Glaucoma/Glaucoma706.jpg,Glaucoma,3,train
Glaucoma/Glaucoma94.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR178.jpg,Diabetic Retinopathy,1,train
Retinitis Pigmentosa/Retinitis Pigmentosa15.jpg,Retinitis Pigmentosa,8,train
Glaucoma/Glaucoma290.jpg,Glaucoma,3,train
Macular Scar/Macular Scar87.jpg,Macular Scar,5,train
Retinitis Pigmentosa/Retinitis Pigmentosa78.jpg,Retinitis Pigmentosa,8,train
Healthy/Healthy225.jpg,Healthy,4,train
Healthy/Healthy364.jpg,Healthy,4,train
Healthy/Healthy450.jpg,Healthy,4,train
Myopia/Myopia232.jpg,Myopia,6,train
Glaucoma/Glaucoma226.jpg,Glaucoma,3,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR21.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Diabetic Retinopathy/DR1118.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia65.jpg,Myopia,6,train
Diabetic Retinopathy/DR1489.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar164.jpg,Macular Scar,5,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR87.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Diabetic Retinopathy/DR447.jpg,Diabetic Retinopathy,1,train
Disc Edema/Disc Edema77.jpg,Disc Edema,2,train
Diabetic Retinopathy/DR244.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1144.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR938.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy689.jpg,Healthy,4,train
Healthy/Healthy459.jpg,Healthy,4,train
Diabetic Retinopathy/DR127.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar133.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR193.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar202.jpg,Macular Scar,5,train
Glaucoma/Glaucoma858.jpg,Glaucoma,3,train
Glaucoma/Glaucoma655.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR890.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy957.jpg,Healthy,4,train
Glaucoma/Glaucoma791.jpg,Glaucoma,3,train
Glaucoma/Glaucoma440.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR421.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia303.jpg,Myopia,6,train
Macular Scar/Macular Scar366.jpg,Macular Scar,5,train
Glaucoma/Glaucoma407.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1322.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia317.jpg,Myopia,6,train
Glaucoma/Glaucoma835.jpg,Glaucoma,3,train
Macular Scar/Macular Scar272.jpg,Macular Scar,5,train
Myopia/Myopia292.jpg,Myopia,6,train
Diabetic Retinopathy/DR344.jpg,Diabetic Retinopathy,1,train
Disc Edema/Disc Edema45.jpg,Disc Edema,2,train
Diabetic Retinopathy/DR471.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1007.jpg,Glaucoma,3,train
Disc Edema/Disc Edema33.jpg,Disc Edema,2,train
Glaucoma/Glaucoma748.jpg,Glaucoma,3,train
Macular Scar/Macular Scar430.jpg,Macular Scar,5,train
Myopia/Myopia128.jpg,Myopia,6,train
Glaucoma/Glaucoma189.jpg,Glaucoma,3,train
Healthy/Healthy776.jpg,Healthy,4,train
Diabetic Retinopathy/DR497.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia304.jpg,Myopia,6,train
Diabetic Retinopathy/DR660.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR935.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy164.jpg,Healthy,4,train
Diabetic Retinopathy/DR68.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR567.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma609.jpg,Glaucoma,3,train
Healthy/Healthy719.jpg,Healthy,4,train
Glaucoma/Glaucoma1291.jpg,Glaucoma,3,train
Healthy/Healthy570.jpg,Healthy,4,train
Diabetic Retinopathy/DR53.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR565.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR97.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar27.jpg,Macular Scar,5,train
Healthy/Healthy220.jpg,Healthy,4,train
Healthy/Healthy401.jpg,Healthy,4,train
Diabetic Retinopathy/DR981.jpg,Diabetic Retinopathy,1,train
Disc Edema/Disc Edema17.jpg,Disc Edema,2,train
Diabetic Retinopathy/DR665.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1398.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia97.jpg,Myopia,6,train
Diabetic Retinopathy/DR775.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR388.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy346.jpg,Healthy,4,train
Diabetic Retinopathy/DR1264.jpg,Diabetic Retinopathy,1,train
Retinal Detachment/Retinal Detachment82.jpg,Retinal Detachment,7,train
Healthy/Healthy175.jpg,Healthy,4,train
Diabetic Retinopathy/DR635.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar436.jpg,Macular Scar,5,train
